PeriodID,calBP,MKDE,MKDE2,PerCap,region_id,Innovation,region_id2,TimeID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200
Early Holocence,11490,7.35021021820975E-06,7.35021021820956E-06,0.0635040446492296,China1PerCap,Internal,SE China (20),1,1.17669074800977E-09,4.20964588189167E-05,6.80427926277321E-06,6.97627421315472E-08,1.39982259074323E-09,4.56030359149266E-07,2.65857135544292E-05,6.09119131887133E-08,1.16057840100931E-05,2.96174563802852E-09,0.00011626614749513,4.41979646401203E-06,0.00013936367211636,5.79577360673931E-09,3.28329113603434E-17,3.12659410404327E-08,7.16788336870687E-09,9.55643170874629E-10,1.48955317310459E-09,3.28789680158887E-10,3.30715173364887E-12,1.85253145447095E-07,1.40150718220138E-09,0.00013113161330627,8.60253757893001E-17,1.13206435838066E-09,7.05351669635491E-17,5.46893126447671E-07,1.39057794463287E-07,1.9961499065412E-13,1.81324322487004E-09,1.68255401250722E-09,3.94996610879877E-07,3.84840813526681E-05,9.69773975066517E-13,4.16818133417165E-13,3.83915100004543E-07,3.30943734504277E-09,8.20896875462161E-10,1.06846491794981E-12,7.2670217780686E-06,4.57083084061507E-09,1.44653320697703E-09,3.46939710119277E-07,3.36338296151019E-09,3.5122094184631E-12,8.22238878424219E-10,1.31357623889911E-07,4.06954726727203E-17,3.1563282443936E-10,2.25010693951577E-07,3.89106390026341E-07,4.5924073716616E-07,6.35547558929669E-13,1.54459050779903E-07,1.42391184557343E-12,2.41879781820976E-07,5.98095603569401E-09,1.9815501422871E-09,5.69569372935746E-13,1.70317060255254E-09,5.32570799486778E-17,1.85253145447413E-07,1.66058222226236E-12,5.33755584786867E-10,9.1426521681886E-06,2.54549256970307E-07,1.0741733086811E-10,3.30938171753286E-06,1.04871762704713E-12,4.56355702346467E-13,3.09562472962103E-09,5.06931632636615E-17,1.44441158478651E-09,2.39148678049266E-07,4.58532144745773E-07,8.38795106619357E-17,4.11811192899511E-07,7.6907057832474E-05,2.78705268413191E-09,5.96547919007935E-10,1.83448817731154E-12,6.10314290273544E-11,8.6431717034014E-10,3.77743606918546E-09,2.27891683994901E-09,1.38428936851508E-06,1.56219685370598E-12,2.69386557699072E-12,1.35846266703387E-12,3.17136718314945E-09,7.43905756158378E-18,2.69433625122258E-12,6.4414593600831E-10,2.23749946601554E-07,7.81502860879961E-06,1.99763602424185E-07,5.55959455238483E-09,7.14438099226266E-06,2.03490660276558E-10,2.78324014270349E-09,1.00560534355575E-07,1.10799196105611E-12,1.7122072633974E-09,2.47231530650815E-09,1.79882187098567E-13,3.63152416167725E-09,1.64112982552052E-12,3.89364630075294E-17,2.19565105225283E-05,4.17562023031971E-17,1.46829239672573E-07,3.23501266161445E-05,1.13916678340475E-09,2.44631697338614E-05,8.66288003114438E-08,2.2501014106822E-07,4.91140235087909E-10,6.53799625356279E-13,5.07295193367218E-10,8.23877663662193E-06,2.05926593954185E-12,5.97834306746317E-10,8.31500399820921E-13,1.22644127013387E-12,2.63054670177581E-07,2.51548189228053E-09,8.11627650828403E-14,0.00020916946429708,1.30548337485626E-12,6.69182114337527E-05,5.07295194151912E-10,1.57298704825641E-05,3.5298217814997E-09,1.34495471854053E-12,4.45909874754422E-07,2.77612284139043E-05,5.56922418806983E-07,1.91440003096885E-12,1.40422009643663E-12,9.1124150399868E-08,3.10933489775758E-07,3.36207969384613E-07,7.08843240849151E-07,3.7341603332848E-10,1.97996550741401E-09,5.49072672743692E-05,2.11829309189408E-09,6.1070118352777E-06,4.08534591932402E-07,3.71243156715196E-07,1.73160281599996E-12,3.1585647492965E-17,6.45652639261447E-08,1.58683306430508E-08,2.23259777633758E-12,1.40418652332707E-12,3.49130979157675E-17,6.89843369075257E-06,3.99691312398619E-05,1.9285631613425E-08,5.75084061498987E-09,1.19816137770351E-12,4.38178855076862E-06,9.95948187834387E-13,2.9084133124204E-09,6.13742316653295E-14,1.23652814500577E-05,2.87399855168893E-09,3.12608576041457E-17,2.54547802048872E-07,1.44365892867184E-12,2.14295933834421E-07,2.43822489129555E-09,3.38615566081816E-07,4.99221459976115E-09,2.19281022857737E-14,3.44698918410759E-09,1.80829125845654E-07,0,4.24944942098188E-10,2.06921817895863E-09,2.64936103523096E-09,3.41619008902768E-08,8.64306210090887E-10,1.62138227387628E-12,3.27413021733697E-09,3.05625940474132E-09,8.71039995252197E-13,5.4109630002086E-13,0.00010391274949381,0.00012571292847193,6.7447250669439E-05,1.34735166511482E-21,3.12249959560694E-12,1.9722726792992E-10,3.07058701009982E-07,1.62140178487275E-12,2.16050586375679E-07,3.40800935095625E-09
Early Holocence,11460,7.83211789875383E-06,7.83211789875372E-06,0.0649190250517472,China1PerCap,Internal,SE China (20),2,2.64285260421121E-11,6.93455158873321E-05,1.88636599172889E-05,1.88489327760882E-08,3.14471174298769E-11,1.90663416829624E-06,1.62745927592745E-05,2.57988214178408E-07,8.10481487937847E-06,6.65773474973997E-11,8.38811842641656E-05,1.25085667546892E-05,0.00011202464961332,1.16127606988497E-08,0,7.88007360392122E-09,3.22282198591358E-08,3.08136704670337E-11,3.34550667525062E-11,7.35787748998485E-12,8.05299815593925E-12,5.17555102929638E-08,3.90476913329813E-11,0.00010540747776034,2.53857306606612E-21,2.54248074105058E-11,0,2.30539375680422E-06,3.85965354426945E-08,2.13993269704697E-16,4.07234264070741E-11,3.89863179420898E-09,1.26943048310816E-06,5.05567917266833E-05,1.04047147280996E-15,4.76303639418095E-16,1.08476066947973E-07,1.23077869639182E-09,2.38902143441837E-11,1.146555055954E-15,2.01072050760653E-05,1.74858156851766E-08,4.1854571962294E-11,9.78247188168853E-08,7.56107235031532E-11,9.06725600610678E-12,2.63629704070374E-11,3.63991074517561E-08,1.24922962935047E-20,1.40929086603197E-09,9.4931995704392E-07,1.64065169677814E-06,1.29936261354303E-07,2.86727236440369E-12,4.29831804659524E-08,1.52781695860873E-15,7.93933576307644E-08,9.65005711118516E-09,5.16452387926175E-11,2.56951693580252E-12,7.58694659477279E-09,0,5.17555102932051E-08,1.78192086054922E-15,2.39766689502103E-09,5.4476570059851E-06,7.14994588094142E-08,1.02779528325836E-11,9.68918036376646E-06,1.12521926769564E-15,6.37514184450491E-16,6.95884140650199E-11,0,3.24350203452067E-11,6.71119629654504E-08,1.93313820275023E-06,9.11703487380001E-21,1.16289033249089E-07,9.65387294027837E-05,1.25285400131665E-08,1.33802571884604E-11,8.27675975488379E-12,1.33556792746468E-12,1.94523283492438E-11,1.69762416204418E-08,5.61110518805257E-11,4.44435751261622E-06,1.67633419927126E-15,7.60165690760482E-12,4.78345244097504E-12,7.12690193473836E-11,0,5.91159442902535E-12,2.89185633546891E-09,6.27243694654409E-08,4.64775790544436E-06,8.42961226137118E-07,1.87373474554845E-08,1.99113237582908E-05,9.15099545535642E-10,6.25623849588437E-11,2.76240206437487E-08,1.1887129327924E-15,3.84731456827499E-11,6.21226520340363E-11,3.52770289274025E-16,8.16335209727951E-11,1.76107317568725E-15,9.32978159557482E-17,1.34017913045502E-05,5.32638137786838E-21,6.16481411064687E-07,5.52096493595595E-05,5.11570695547681E-09,1.49200896900544E-05,2.98347485036219E-08,9.49319956450472E-07,1.10083850993723E-11,7.014506397286E-16,1.13727508834015E-11,2.28319065373898E-05,9.29103857850053E-12,1.54594625305531E-11,8.92448775124562E-16,1.31596336985123E-15,7.73263671933491E-08,5.65400753828507E-11,8.69680258172625E-17,0.00018772465159597,1.4006718366042E-15,0.00010365480415907,1.13728724699051E-11,9.56149632699024E-06,1.58617997204653E-08,1.51445248609764E-15,1.87995883866586E-06,1.70303966253815E-05,1.57590146951447E-07,7.82616211096675E-12,1.57409965633868E-15,3.82956010243678E-07,1.30305518156933E-06,1.41757040407395E-06,1.17000146178544E-06,8.36159607210788E-12,4.44956083300775E-11,8.52866352722274E-05,4.76107696397793E-11,1.39106739134456E-05,1.15374893641078E-07,1.04433111901583E-07,1.85805576992929E-15,1.88819974667822E-21,1.68215371923089E-08,3.49753846286783E-09,2.39569052868433E-15,1.50675401143772E-15,0,1.91081468880397E-05,6.77219050059949E-05,8.23930913044305E-08,8.41558855260776E-09,3.88191340774679E-12,1.31794786040546E-05,2.07896307843393E-12,7.61408208697435E-09,1.11268521610294E-16,7.4323778954529E-06,6.45697809037494E-11,6.37789277090802E-21,7.14994573349714E-08,1.54901632198419E-15,7.80121362471672E-07,5.47553894893644E-11,1.42793423856936E-06,1.01194926862507E-08,2.3308285963033E-17,1.54936740755936E-08,7.63192178861235E-07,0,1.90347914964491E-09,4.65028923124532E-11,5.95513500654896E-11,2.09028015613553E-08,1.94026550748694E-11,1.73956848567128E-15,7.36032868576511E-11,1.0075993176609E-08,1.03029515192977E-15,5.80476038266633E-16,9.2489649956915E-05,9.12813177514308E-05,8.88688718045951E-05,6.07999131626158E-21,9.17950867005605E-12,4.51169910025624E-12,1.29498582708185E-06,1.82600033472759E-15,6.05305976309921E-08,7.66144418532393E-11
Early Holocence,11430,8.35743852514365E-06,8.35743852514357E-06,0.0905262439630386,China1PerCap,Internal,SE China (20),3,1.09739230187249E-11,9.71587310510607E-05,3.12992281599331E-05,7.83482855993436E-09,1.30577939069429E-11,3.41048132215085E-06,6.91694111622609E-06,4.61786036267891E-07,5.21000499995203E-06,2.76450510374893E-11,4.96265413899898E-05,2.08507341438203E-05,8.25563430191979E-05,2.08527136345314E-08,0,3.27544296541151E-09,5.81511986509388E-08,2.58650242620757E-11,1.38915550741381E-11,3.0552129771048E-12,1.45344427226651E-11,2.15129853436647E-08,2.67778224462192E-11,7.76798313661763E-05,4.58255137971878E-21,1.05571485176686E-11,0,4.12383117572396E-06,1.60483224697296E-08,8.88519614755559E-17,1.69098199207373E-11,7.00896959875789E-09,2.23295240166504E-06,6.38672008165398E-05,4.32013265398954E-16,2.38171558572534E-16,4.50944263587598E-08,2.12549796717249E-09,1.75524871975282E-11,4.7606013872217E-16,3.3347206557948E-05,3.15292709740183E-08,3.0449540360959E-11,4.06624048412154E-08,3.1395858497339E-11,1.63653401511561E-11,2.20149500306776E-11,1.5129845511141E-08,2.25506960508202E-20,2.54286692272545E-09,1.69832075901494E-06,2.93485548071086E-06,5.40100965895885E-08,5.17580115366168E-12,1.78704504544257E-08,6.34363565430506E-16,5.00562324582158E-08,1.72917773163833E-08,3.13821509619223E-11,4.63831370114451E-12,1.3689149006063E-08,0,2.15129853438255E-08,7.39875566982899E-16,4.3262517565759E-09,2.31576034130531E-06,2.97198802470667E-08,1.53016727405642E-11,1.62709077256346E-05,4.67201324428624E-16,4.70432132244362E-16,2.88952137930601E-11,0,1.34680008908938E-11,2.78962151277624E-08,3.4580047863339E-06,1.64577814593375E-20,4.83373982116386E-08,0.00011774266648508,2.26059541168798E-08,5.55598383842104E-12,1.49406324618241E-11,5.54568060539352E-13,8.14645473265631E-12,3.06311898037411E-08,3.02603602348801E-11,7.63273253071575E-06,6.96029281198171E-16,1.37204784542454E-11,8.63431173050795E-12,2.9593051703477E-11,0,1.06691355215347E-11,5.21794476542439E-09,2.60723709384352E-08,1.97426359621961E-06,1.50808464727204E-06,3.37651713336198E-08,3.30772841657998E-05,1.65117313326509E-09,2.59777937801975E-11,1.14823374678802E-08,4.93564474507618E-16,1.5975213328847E-11,3.49494975081497E-11,3.68750321583737E-16,3.38968126056941E-11,7.31213678718626E-16,1.68418250767665E-16,5.69563288202335E-06,9.615014300094E-21,1.10291714368239E-06,7.85736552381514E-05,9.2305625324042E-09,6.34081347132972E-06,2.15642230210772E-08,1.69832075876846E-06,4.5710143623081E-12,2.91248716860003E-16,4.72230973474454E-12,3.78790937070022E-05,1.67715382323866E-11,9.30798936094842E-12,3.70559829945193E-16,5.46401643905817E-16,3.71872400061253E-08,2.34771487403352E-11,3.61248217725821E-17,0.00016412835977381,5.81571748670377E-16,0.00014104521941751,4.72252939113194E-12,4.06322356800852E-06,2.86203381681742E-08,7.27999127222995E-16,3.3628867310308E-06,7.2384501567692E-06,6.55048794644701E-08,1.41269767339414E-11,7.46907965856344E-16,6.85244198493636E-07,2.33119563691542E-06,2.53579055655724E-06,1.91349304049138E-06,3.47198738182811E-12,1.84761340859815E-11,0.00011621368043466,1.97694309903005E-11,2.2336186024413E-05,4.7957422060194E-08,4.340927962871E-08,7.71481738266874E-16,3.40851814351503E-21,6.99208803946755E-09,1.460729774637E-09,9.9471260407281E-16,6.25618037250194E-16,0,3.17011258754828E-05,9.60797761337388E-05,1.47656163790298E-07,1.50629621182179E-08,7.00685728041379E-12,2.22607541560748E-05,3.75200157167516E-12,1.37004164829662E-08,1.09750636329368E-16,3.15776298253626E-06,2.68113253524669E-11,1.15131692318451E-20,2.97198797553803E-08,6.43168158153631E-16,1.38481293200435E-06,2.27361965011511E-11,2.55438325872155E-06,1.81731917721631E-08,9.68738934538929E-18,2.79561110992068E-08,1.36540756384038E-06,0,3.43455945135598E-09,1.93094069910241E-11,2.4727687203832E-11,2.6773089602051E-08,8.05678790561522E-12,7.22284734871564E-16,3.05623101462129E-11,1.81551294604081E-08,5.60781088432062E-16,2.4102747521065E-16,7.9779916585073E-05,5.46871169279916E-05,0.00011042465391062,1.09754069983058E-20,1.65685891234381E-11,2.09929251486769E-12,2.31658811993403E-06,8.7793832838087E-16,2.51604938196117E-08,3.18126326260282E-11
Early Holocence,11400,9.14930781321297E-06,9.14930781321286E-06,0.138666245163731,China1PerCap,Internal,SE China (20),4,3.40894105391389E-13,0.00011534265797602,4.84615235588138E-05,2.55459403144881E-10,4.0563262112317E-13,9.27457151126676E-06,4.52038096152399E-07,1.74715304971873E-06,6.66911794714287E-06,1.98593239897772E-12,2.34106901720993E-05,3.37981097968797E-05,5.65224893941558E-05,3.57985506040355E-07,3.61678093980965E-21,1.0676485842865E-10,9.94585181955491E-07,5.55801622195615E-09,4.31527368079141E-13,9.49068752988375E-14,4.75883391852777E-09,7.01543037337579E-10,4.49293747052624E-09,5.31837686117295E-05,9.64700315297365E-21,3.27947141967431E-13,3.82992658056325E-24,1.10957203180764E-05,2.68549844988743E-09,2.75343530761425E-18,2.56099056407111E-12,1.24048135280952E-07,6.23969496900274E-06,7.7147643859825E-05,1.33895435482842E-17,3.70057372277724E-13,3.43307421671317E-09,4.10389959050417E-08,3.24899305320505E-09,1.47526376766142E-17,5.19417672609244E-05,5.39097029992602E-07,5.55815863542618E-09,1.32606012548624E-09,9.75281636928411E-13,5.35801354142333E-09,4.70925638399104E-09,4.93370674548055E-10,9.63546584275633E-18,4.85844555271537E-08,4.90381061883087E-06,8.06047046548842E-06,1.76137261881046E-09,1.69636027032489E-09,2.21237219624188E-09,1.96583059047149E-17,3.81533317737796E-07,2.97614933322167E-07,4.22680372282067E-09,1.52011370712633E-09,2.37243065483797E-07,2.09092244032692E-21,7.01543037418627E-10,2.29434789780712E-17,7.87698324898217E-08,1.95102312086367E-07,9.6919324383102E-10,4.69228855773687E-09,2.8249374953176E-05,1.44794443100039E-17,1.88429545492866E-12,8.97601939514167E-13,9.63084847991948E-18,4.18376959721149E-13,9.41687829443769E-10,9.39598040062086E-06,3.56555300497966E-20,1.57636246214448E-09,0.00012671134970821,3.88169946597289E-07,1.05747952354975E-12,4.89198492491337E-09,1.72269415803641E-14,3.22226963076894E-11,5.2400414305075E-07,2.9619541870508E-09,1.61173427424188E-05,2.15693068858332E-17,4.4925318573501E-09,2.8281440062284E-09,9.19279271259958E-13,9.64624485219108E-22,3.49389915764158E-09,9.38625209892629E-08,8.50237582260861E-10,1.26837915396961E-07,4.41817064240016E-06,5.76828958371262E-07,5.1839761132026E-05,3.3491767003515E-08,8.06974706679813E-13,3.76359902364293E-10,1.52971615835289E-17,4.96254391586241E-13,3.89406856866629E-09,2.0357154299077E-12,2.02871361617434E-12,2.26604883482973E-17,1.1877398912155E-12,3.70035198425785E-07,2.14436535749173E-20,3.29114254190974E-06,9.36455590383777E-05,1.61779619213294E-07,4.11833631952225E-07,2.07372621892238E-07,4.90381061882313E-06,1.41994133558314E-13,9.02551262776905E-18,1.46693513776985E-13,5.85798710867877E-05,5.491164547526E-09,1.23050427314304E-09,4.79375466438983E-17,4.63381864291593E-17,1.17500485840652E-07,7.29294586795579E-13,1.16032133707499E-18,0.00013476437518547,3.33641318717836E-17,0.00015298527027311,1.69785013162425E-12,2.63517804276259E-07,4.89064451434525E-07,9.08402474738449E-13,9.15316041242298E-06,4.71271466217513E-07,2.13624039213834E-09,4.62568287299595E-09,8.54627077280613E-13,2.23931416277112E-06,6.92376543188355E-06,6.94903941860331E-06,5.22347366025178E-06,1.07853732183241E-13,2.51879289642583E-12,0.00012658090174324,6.14117930421225E-13,3.63550012520568E-05,1.56585728350078E-09,1.41562615091779E-09,2.39095455300645E-17,1.0132486400213E-20,2.27945167609371E-10,3.00858207019383E-09,3.08251698611795E-17,1.93897941067072E-17,2.62058774592892E-21,4.9028699818987E-05,0.00011380665714194,8.52544254542204E-07,2.59883225037153E-07,2.29553989753827E-09,4.07815451481047E-05,1.23033168204203E-09,2.37243415497014E-07,5.82055888728554E-13,2.03818035023614E-07,8.32886851681822E-13,2.80193458937086E-20,9.70295707966134E-10,1.99387294739035E-17,4.00640020295394E-06,1.65173546483267E-12,7.08919051267294E-06,3.12707302528833E-07,4.82647703489671E-17,4.78726077561776E-07,4.0539406600889E-06,3.90314283681231E-22,6.36771440118924E-08,5.99869509089366E-13,2.28900699276357E-12,4.03370606872906E-07,2.25569546465857E-12,2.23846921926289E-17,9.49388330108162E-13,3.12706741440581E-07,1.21803668585406E-12,7.49557805142658E-18,6.47123174181973E-05,2.78464286251965E-05,0.00011470311409351,2.60619969701191E-20,5.42458904894406E-09,9.86040417015112E-11,6.48214054216232E-06,1.09690804644321E-12,8.20498673426877E-10,9.88228210272086E-13
Early Holocence,11370,1.05101816971011E-05,1.0510181697101E-05,0.123340919692391,China1PerCap,Internal,SE China (20),5,5.36745594273241E-16,0.00011297082886081,7.57140195917318E-05,8.25999683955873E-12,6.59744756478125E-16,2.44465243259847E-05,1.62319939698208E-07,5.34135866961015E-06,1.74226016954323E-05,4.66122419760466E-12,1.43553430379118E-05,5.65762782604049E-05,3.78202033381298E-05,1.39507503962443E-06,1.49543471345693E-20,3.43168571881028E-12,3.8746978273362E-06,2.29102802607148E-08,6.79433054003773E-16,1.49226539187337E-16,1.96170098510438E-08,2.27449303315623E-11,1.8519253831263E-08,3.5586205857951E-05,2.1159295516511E-20,5.16152697245712E-16,1.58356429484699E-23,2.90687440993627E-05,8.93083338975943E-09,0,8.41673342791494E-12,4.84292523792527E-07,1.67428368216958E-05,9.03641180273703E-05,7.75406423998063E-21,1.52984235917985E-12,8.13827995222713E-09,1.61111632488315E-07,1.3392157420184E-08,0,8.1966769168104E-05,2.10019698535057E-06,2.29102804849181E-08,4.30238372747067E-11,1.53561531563332E-15,2.20869623324911E-08,1.94116895821583E-08,1.59852946286786E-11,3.97477134099476E-17,1.90491712215397E-07,1.33531968639648E-05,2.1365044474168E-05,5.71628995373376E-11,6.99280828045785E-09,6.73725139738924E-09,0,1.48324478607676E-06,1.16003439094653E-06,1.74214974379799E-08,6.26627614814758E-09,9.24993740230271E-07,8.64536186307021E-21,2.27449303341239E-11,3.44146128324896E-20,3.08012036696896E-07,2.33147415801113E-07,3.14358904698372E-11,1.93425707340377E-08,5.17483269081901E-05,5.50998453930819E-21,7.78990081378355E-12,1.41356033596452E-15,3.98207836653594E-17,6.87575619120011E-16,1.61333731959386E-10,2.47546723092527E-05,8.01645617317689E-20,5.11508470859019E-11,0.00010956129111131,1.51259536263073E-06,3.65853389233113E-12,2.0165888180225E-08,2.7047607229307E-17,1.3182955967227E-10,2.04143682279722E-06,1.22071534456328E-08,3.59078891637043E-05,1.68758138848835E-22,1.85192531930275E-08,1.16582740782465E-08,1.44747880895089E-15,3.98844432287651E-21,1.44026657240568E-08,3.66772198937418E-07,2.75732416652673E-11,4.28307528325228E-08,1.21206049239339E-05,2.24709739127828E-06,8.25491885065627E-05,1.31731549974838E-07,1.27059013089894E-15,2.01629488659658E-11,8.60713123909512E-21,7.81422084892363E-16,1.60493018396707E-08,8.41590674221553E-12,4.03552365153972E-12,3.68915866915393E-21,4.9102739404325E-12,1.26248815405739E-07,4.93680340179712E-20,9.11219856381227E-06,9.10162139864808E-05,6.31192929020357E-07,1.40472970358895E-07,8.07483607064217E-07,1.33531968639648E-05,2.23602651997056E-16,0,2.30723691626673E-16,9.13494346769234E-05,2.26358406613169E-08,5.07173439980072E-09,1.50692174589077E-16,1.21575885438274E-16,4.54944843851138E-07,1.14826239992395E-15,9.22782025953137E-20,9.30880283044711E-05,6.34338925601177E-17,0.00011059612577938,6.41291851540731E-12,8.97631915022539E-08,1.9051882816747E-06,3.75537929180133E-12,2.41383763392371E-05,1.61100498596296E-07,6.93292722166685E-11,1.90681315220476E-08,3.53306120769145E-12,6.4655775608254E-06,1.91253648987216E-05,1.83962252259066E-05,1.40121689367552E-05,1.69780912452698E-16,8.04120671932855E-12,9.30588227328456E-05,9.66923582634359E-16,6.23139071150969E-05,5.85456389028303E-11,4.59215064365511E-11,8.60713123909512E-21,2.79647478542462E-20,7.34804264023507E-12,1.22086527688589E-08,0,1.03514958612992E-20,1.08353752968191E-20,7.64632698823172E-05,0.0001088394372006,2.92284747325192E-06,1.01313398536541E-06,9.46276076151672E-09,7.94529819315094E-05,5.07173412824089E-09,9.24993740781163E-07,2.40629260404892E-12,6.91229578343855E-08,1.3907452917296E-15,6.87991183491406E-20,3.59937054248603E-11,1.88734331020443E-20,1.09334786970163E-05,3.90977667734113E-12,1.88998605941057E-05,1.21879455268465E-06,1.98270434928084E-16,1.86515633607509E-06,1.11961609689109E-05,1.61383710733033E-21,2.49251874456092E-07,1.11630550241856E-15,6.28869643217041E-12,1.57136394619743E-06,8.29109953170228E-12,7.42310730036111E-21,1.49488146838379E-15,1.21879455180107E-06,5.03547515056527E-12,6.52463224300736E-20,4.46113541171904E-05,2.18266794134274E-05,8.20994698390372E-05,6.29038078127921E-20,2.23614014967675E-08,4.06268418871179E-10,1.73591206690673E-05,4.5346704910814E-12,2.66075794325381E-11,1.5559565383438E-15
Early Holocence,11340,1.18898535369115E-05,1.18898535369113E-05,0.167515290648348,China1PerCap,Internal,SE China (20),6,2.13873403360314E-16,0.00010991990822537,0.00010329986116905,3.29027513842124E-12,2.91874365534112E-16,3.99259769265593E-05,7.660866426151E-08,9.01184038054586E-06,2.84831395060744E-05,8.27258751901384E-12,5.86691997031039E-06,7.96792223255495E-05,1.93601270727021E-05,2.45528873787217E-06,2.65469815343552E-20,1.3669726737186E-12,6.81902293441769E-06,4.06530401967197E-08,2.70810536646728E-16,5.94484945577299E-17,3.48093134957657E-08,9.06018275476461E-12,3.28614049072448E-08,1.821654583096E-05,3.28846023690349E-20,2.0562017451512E-16,2.81114593070985E-23,4.74052075532919E-05,1.58239544996347E-08,0,1.49399659057593E-11,8.52571576861091E-07,2.74605973757427E-05,0.00010357847888315,1.37650275430026E-20,2.7157251001912E-12,1.43752773773868E-08,2.83865488032118E-07,2.37636613828562E-08,0,0.00011236939356112,3.6961020230135E-06,4.06530402860129E-08,1.71380532416582E-11,6.11662668701739E-16,3.91921083917928E-08,3.44449902895145E-08,6.36755922489829E-12,7.05371884549237E-17,3.35566041043886E-07,2.19758234200489E-05,3.49398231742515E-05,2.27701869974993E-11,1.24083618050784E-08,1.19289061351273E-08,0,2.61040215079141E-06,2.04168430945063E-06,3.09134961702244E-08,1.11191693839029E-08,1.62807988021775E-06,1.53472605438053E-20,9.06018267888238E-12,5.3485280632222E-20,5.42368255311336E-07,3.42508650598348E-07,1.25221272427503E-11,3.43223363040799E-08,7.56278760775335E-05,9.78133358168896E-21,1.38283719702813E-11,5.63053018553027E-16,7.06899204047594E-17,3.13887334906304E-16,2.4568434467279E-10,4.04245923010278E-05,1.25509791200867E-19,2.03753656385505E-11,9.15483590664957E-05,2.66209095155173E-06,6.49413327565702E-12,3.5783267917008E-08,1.08317492441896E-17,2.33931695148197E-10,3.59270091575523E-06,2.16609292213341E-08,5.60719448537874E-05,2.99579724576266E-22,3.28614046532336E-08,2.06869743863432E-08,5.76555494812914E-16,7.08029289660165E-21,2.55567464930003E-08,6.45769362444851E-07,1.09834854398679E-11,1.70808764519809E-08,1.99813619194028E-05,3.95460479097754E-06,0.00011365330205557,2.32164933910304E-07,5.06117945993602E-16,1.91017949774665E-11,1.5279393477488E-20,3.11324005325363E-16,2.84786102063773E-08,1.49396367860112E-11,7.16144423785103E-12,6.5490005137664E-21,8.71655443936699E-12,5.03480092949829E-08,7.78241624209511E-20,1.50532708218549E-05,8.78020805196312E-05,1.11107434454633E-06,5.60205986281601E-08,1.421281725544E-06,2.19758234200489E-05,8.90645647817676E-17,0,9.19379782750649E-17,0.00012451770947762,4.01660628128897E-08,8.99952143839707E-09,2.67499793470851E-16,2.15819557089902E-16,8.00883929933108E-07,4.57393079848817E-16,1.44057500034228E-19,5.10049232964255E-05,1.12607950002239E-16,6.64121314251068E-05,1.13836815563451E-11,3.5797540737592E-08,3.35288448466441E-06,6.66642399197493E-12,3.94273615507047E-05,6.42468705127995E-08,2.76165223440983E-11,3.38353590744693E-08,6.27177232916764E-12,1.07801210444059E-05,3.15783405502748E-05,3.00757881310891E-05,2.2981862112721E-05,6.77337996328042E-17,1.42732378123032E-11,5.80867921070948E-05,3.85213259735241E-16,8.86672725292906E-05,3.40554305057909E-11,1.82924886986383E-11,1.5279393477488E-20,4.61639891313397E-20,2.9271760504592E-12,2.16615264594602E-08,0,1.8375992412776E-20,1.92349759794946E-20,0.00010423174035517,0.00010312248217367,5.03825931424594E-06,1.78318154162471E-06,1.67911567009555E-08,0.00011879012678506,8.99952133030229E-09,1.62807988043676E-06,4.27157032973171E-12,2.75662053359804E-08,6.63174307094443E-16,1.1038080697037E-19,2.06130080621936E-11,3.02918270425025E-20,1.80027958211883E-05,6.93897392551454E-12,3.09509001729588E-05,2.14508541638414E-06,3.51957306967612E-16,3.28249759435422E-06,1.84855157939184E-05,2.864886277029E-21,4.3896714817756E-07,6.81159593955637E-16,1.11618187243096E-11,2.76550228310066E-06,1.47175407560298E-11,1.31775122415532E-20,5.95435546907934E-16,2.1450854160322E-06,8.93880744102112E-12,1.04533102887718E-19,2.43441057671189E-05,1.64947824583315E-05,4.82773676342618E-05,1.00464336370599E-19,3.96790856022523E-08,7.20908784299177E-10,2.84578232971516E-05,8.04979572253532E-12,1.05988248156818E-11,6.19807786838067E-16
