,region_id2,calBP,mean_kde,lo10_kde,hi90_kde,StKDE,StKDE_lo,StKDE_hi,PeriodID
1201,SW Asia (21),9180,0.00275446015806709,0.00235114561703347,0.00314350281653861,0.748870068430745,0.48979808170267,0.998774409082294,Late PPNB
1202,SW Asia (21),9150,0.00273934308784356,0.00232098373385229,0.00317349798913428,0.739159510000893,0.4704233798157,1.01804202322955,Late PPNB
1203,SW Asia (21),9120,0.0027351029345955,0.00231423049827868,0.00317762421295058,0.736435817165045,0.466085390532161,1.02069253267816,Late PPNB
1204,SW Asia (21),9090,0.00274553215739607,0.00235740149609493,0.00317012799217448,0.743135103196357,0.49381659046516,1.01587728152347,Late PPNB
1205,SW Asia (21),9060,0.00277239866310458,0.00242548705699013,0.00319760182387911,0.760392995739749,0.5375518386003,1.03352529427429,Late PPNB
1206,SW Asia (21),9030,0.00281753366802576,0.00238242399374419,0.00330626942042451,0.789385789716242,0.509889971212307,1.10332870393522,Late PPNB
1207,SW Asia (21),9000,0.00288311476907216,0.00238681594186884,0.00336992205237777,0.831512280113449,0.512711170575325,1.14421642838557,Late PPNB
1208,SW Asia (21),8970,0.00296492006424863,0.0024823092049882,0.00350574454880133,0.884060497918659,0.574051952715429,1.23146298265223,Late PPNB
1209,SW Asia (21),8940,0.00304607011982506,0.00252105542345311,0.00360342880440859,0.936187817869486,0.598940863911582,1.29421116452379,Late PPNB
1210,SW Asia (21),8910,0.00310635851589325,0.0025787169240391,0.00362513814340153,0.974914501281414,0.635980142178737,1.30815631405656,Late PPNB
1211,SW Asia (21),8880,0.00313826117982395,0.00258964749837101,0.00362631321544117,0.99540740616221,0.643001474960318,1.30891113000512,Late PPNB
1212,SW Asia (21),8850,0.00314541077519022,0.00264616576243727,0.00361272891697788,1,0.679306387053348,1.30018515850364,Late PPNB
1213,SW Asia (21),8820,0.00313380818141047,0.00262777043466525,0.00367320855623044,0.992546990708503,0.66749001638594,1.33903468834604,Late PPNB
1214,SW Asia (21),8790,0.00310466250632318,0.00252804450327489,0.0036246651186862,0.973825057375662,0.60343034943866,1.30785246323963,Late PPNB
1215,SW Asia (21),8760,0.00306055038709424,0.00252327625171602,0.00363961924098236,0.945489321356482,0.600367428867015,1.3174583509002,Late PPNB
1216,SW Asia (21),8730,0.00301109279535292,0.00248271414970462,0.00361140611918052,0.913719882748163,0.574312071856998,1.29933544985559,Late PPNB
1217,SW Asia (21),8700,0.00296175480359806,0.00242861173910409,0.003503116310849,0.882027270048539,0.539559000556531,1.22977471516214,Late PPNB
1218,SW Asia (21),8670,0.00290466008203188,0.00241140315049048,0.00348264942663915,0.8453520663479,0.528504940295059,1.21662766536624,Late PPNB
1219,SW Asia (21),8640,0.00282561869964218,0.00232738784889429,0.00338656686346358,0.794579267735304,0.474537109022967,1.15490834211043,Late PPNB
1220,SW Asia (21),8610,0.00271938922214968,0.00222704292181345,0.00321516635090311,0.726342001326468,0.410079825756429,1.04480799412534,Late PPNB
1221,SW Asia (21),8580,0.00259834267330402,0.00213545015413249,0.00301754243442994,0.648586882912803,0.35124455482319,0.917862854645681,Late PPNB
1222,SW Asia (21),8550,0.00249145504871111,0.00209985549779637,0.00278972141006743,0.579926850995875,0.328380072153487,0.771520386435239,Late PPNB
1223,SW Asia (21),8520,0.00242136212881991,0.00213078745855146,0.00273064734778139,0.53490216141923,0.348249438890618,0.733573739033637,Late PPNB
1224,SW Asia (21),8490,0.00238149815894152,0.00208257557821507,0.002690043127242,0.509295254589652,0.317280191933556,0.707491326885232,Late PPNB
1225,SW Asia (21),8460,0.00234508864910822,0.00204682162871218,0.00264364959293242,0.485907344934489,0.294313386156235,0.677690107533908,Late PPNB
1226,SW Asia (21),8430,0.00229391836807423,0.0019996950825965,0.00258359111546471,0.453037748081038,0.264041311416428,0.63911111398325,Late PPNB
1227,SW Asia (21),8400,0.00223580818854625,0.00195927171394462,0.00254421534473162,0.415710257678989,0.238075070774455,0.613817805374475,Late PPNB
1228,SW Asia (21),8370,0.00219546364061048,0.00188107898240041,0.00252831654286472,0.389794648089069,0.187847409116299,0.60360509601939,Late PPNB
1229,SW Asia (21),8340,0.00219642810284803,0.00188067176924278,0.00259977554487598,0.39041417732143,0.187585832825248,0.649507298239074,Late PPNB
1230,SW Asia (21),8310,0.00223927345840493,0.0019216518127245,0.00260132756895936,0.417936198614657,0.213909657534871,0.650504252035234,Late PPNB
1231,SW Asia (21),8280,0.0022955673380103,0.00201689094629499,0.0025833676963652,0.454096975740661,0.275087197737453,0.638967599123028,Late PPNB
1232,SW Asia (21),8250,0.00232980033323232,0.00206639865031136,0.00261499454396468,0.476086785632201,0.306888826324896,0.659283331406184,Late PPNB
1233,SW Asia (21),8220,0.00232237936371184,0.00199717662947559,0.00264413330790349,0.471319872661017,0.262423564999839,0.678000825313247,Late PPNB
1234,SW Asia (21),8190,0.00227250242764483,0.00191134576074981,0.00263519524072704,0.439281065218881,0.207289491166555,0.67225939378693,Late PPNB
1235,SW Asia (21),8160,0.00219321431229307,0.00183398995159685,0.00256482516858333,0.38834977591932,0.157599432606167,0.627056673474034,Late PPNB
1236,SW Asia (21),8130,0.00210475606479632,0.00176886708091129,0.00242826150616641,0.331527986497256,0.115767289766225,0.53933402591825,Late PPNB
1237,SW Asia (21),8100,0.0020268915008249,0.00179002365895602,0.00229544760842854,0.281511125632055,0.129357369341263,0.454020066585502,Late PPNB
1238,SW Asia (21),8070,0.00197002275985812,0.00172064963504683,0.00226756562666691,0.244981082189462,0.0847944677523129,0.436109875719609,Late PPNB
1239,SW Asia (21),8040,0.00192930800198616,0.00163393804137754,0.00224754123854977,0.218827665593052,0.029094653937792,0.423247066461043,Late PPNB
1240,SW Asia (21),8010,0.00189489099335008,0.0015838234730016,0.00219651107022223,0.196719653365836,-0.00309679832153144,0.390467472009021,Late PPNB
1241,SW Asia (21),7980,0.00186663465338826,0.00156579384097427,0.0021655016474782,0.178568990826342,-0.0146782617057301,0.37054834700798,PN
1242,SW Asia (21),7950,0.00185285211820991,0.00157537350981706,0.00213118517376873,0.169715680549813,-0.00852469274950521,0.348504914111588,PN
1243,SW Asia (21),7920,0.00185958919712489,0.00157007269747329,0.00213256045578538,0.174043291487858,-0.0119297075591713,0.349388336374152,PN
1244,SW Asia (21),7890,0.00188748303783394,0.00161281944666475,0.00218063325376539,0.191961100033635,0.0155289732283225,0.380268242782534,PN
1245,SW Asia (21),7860,0.00193317566153748,0.00166215083585893,0.00218793005012483,0.221312084432452,0.0472173447257645,0.384955392233548,PN
1246,SW Asia (21),7830,0.00198730536368438,0.00173071098980598,0.00224338627461471,0.256082686653381,0.091257451110035,0.420578095591108,PN
1247,SW Asia (21),7800,0.00203259082830122,0.00176322921988766,0.0022997194967883,0.285172129494003,0.112145769320805,0.456764144697851,PN
1248,SW Asia (21),7770,0.00204970744541967,0.00175817826165956,0.00233733544083875,0.296167111206232,0.108901250093505,0.480927016021129,PN
1249,SW Asia (21),7740,0.00202772241282177,0.00177041387373559,0.00230233213705473,0.282044867909916,0.11676088322562,0.458442392902577,PN
1250,SW Asia (21),7710,0.00196798780534407,0.00172979622832585,0.00222248753362019,0.243673914569111,0.090669847515499,0.407153639493664,PN
1251,SW Asia (21),7680,0.00188603332059989,0.0016290428462623,0.00214852981512332,0.19102986377556,0.0259501902626716,0.359646368826572,PN
1252,SW Asia (21),7650,0.00180700540704678,0.00155902038490249,0.00207914300331753,0.140265716966701,-0.0190292397712246,0.315075252840563,PN
1253,SW Asia (21),7620,0.00175548940252566,0.00151764422662445,0.00201023851226842,0.107174042152857,-0.0456075116599456,0.270813959050287,PN
1254,SW Asia (21),7590,0.00174433770731233,0.00148028822304593,0.00200868810711513,0.100010670787919,-0.0696034083576123,0.269818045185471,PN
1255,SW Asia (21),7560,0.00176692902869344,0.00148999226258648,0.00203671147241159,0.11452236803052,-0.06336994899209,0.287819054778517,PN
1256,SW Asia (21),7530,0.00180482817221855,0.00154644107403552,0.00205040161421469,0.138867154566549,-0.0271096502856182,0.296613015508096,PN
1257,SW Asia (21),7500,0.00183946451551135,0.00160372650635795,0.00203857103535858,0.161116057982886,0.00968805783646676,0.289013558368417,PN
1258,SW Asia (21),7470,0.0018584881937584,0.0016184855050939,0.00206193771732316,0.173336054082482,0.0191686064793207,0.304023314040236,PN
1259,SW Asia (21),7440,0.00185881182823594,0.00161783999782859,0.00207190320977798,0.173543943009208,0.0187539602599184,0.310424719559553,PN
1260,SW Asia (21),7410,0.00184610900442228,0.00157795135769425,0.00210152404762401,0.165384193068063,-0.00686879368542712,0.32945187709683,PN
1261,SW Asia (21),7380,0.00182931236539537,0.00156331675985641,0.0020920652539994,0.154594751576809,-0.0162694325195749,0.323375953203534,PN
1262,SW Asia (21),7350,0.00181632292069856,0.00156026378875582,0.00203886229185808,0.146250888656636,-0.0182305303922797,0.289200649068836,PN
1263,SW Asia (21),7320,0.00181133144270165,0.00156345416021365,0.00204414175757852,0.143044576982241,-0.0161811724151033,0.292591951721977,PN
1264,SW Asia (21),7290,0.00181831752529769,0.00154021793311134,0.0020636396541325,0.147532137219873,-0.0311071294709322,0.305116565350615,PN
1265,SW Asia (21),7260,0.00184025553715298,0.00155219219063955,0.0021426751399325,0.161624176405096,-0.0234153793062143,0.355885576246553,PN
1266,SW Asia (21),7230,0.00187463452081752,0.00158668082154544,0.00216482499840347,0.183707763019252,-0.00126136000053953,0.370113696624043,PN
1267,SW Asia (21),7200,0.00191902857033751,0.00160459583057977,0.0022745782397502,0.212224598982004,0.0102464744823969,0.440614478005919,PN
1268,SW Asia (21),7170,0.00197586490737394,0.00163487507652802,0.00232632215394456,0.248733827527634,0.0296965651841546,0.473852552232218,PN
1269,SW Asia (21),7140,0.0020468192161319,0.00168493290382253,0.00242366141099027,0.294311836418,0.0618515694030496,0.536379121804539,PN
1270,SW Asia (21),7110,0.00212444411683324,0.00171437015034883,0.00246817476216754,0.344174747863554,0.0807607957399677,0.564972592042097,PN
1271,SW Asia (21),7080,0.00218968052970572,0.00179776331527608,0.00255590041203263,0.386079825341232,0.134328993062769,0.621323792123587,PN
1272,SW Asia (21),7050,0.00222495307371201,0.00182531733250076,0.00256472549428657,0.408737396846696,0.152028513557223,0.626992646974957,PN
1273,SW Asia (21),7020,0.00222698691061295,0.00184436690311261,0.00258405148528948,0.410043846560252,0.164265141802962,0.639406835840504,PN
1274,North France (29),8490,0.000643592265345656,0.000502052089559295,0.000807557404543008,0.062951907255836,0.0366348841458699,0.0934384764119933,Mesolithic
1275,North France (29),8460,0.000661583119491373,0.000516667889838342,0.000825529957801783,0.066297005011229,0.0393524472093417,0.0967801714242292,Mesolithic
1276,North France (29),8430,0.000661241759619024,0.000508611342510588,0.000821956070556686,0.0662335348650353,0.0378544672822074,0.0961156669985487,Mesolithic
1277,North France (29),8400,0.000644708494979449,0.00048853325522332,0.000790883102572158,0.0631594514453593,0.0341212835115406,0.0903381694647153,Mesolithic
1278,North France (29),8370,0.000628175230339874,0.000452986171981816,0.000787482938604261,0.0600853680256833,0.0275118992433553,0.0897059659703809,Mesolithic
1279,North France (29),8340,0.000614081586985599,0.000427742661993613,0.000787290439476527,0.0574648912896793,0.0228182917072241,0.0896701739843595,Mesolithic
1280,North France (29),8310,0.000615671223322538,0.00044607215324006,0.00077979638898734,0.0577604575201381,0.0262263533550687,0.0882767809154624,Mesolithic
1281,North France (29),8280,0.000620048998271247,0.000474183713097206,0.000769368333917818,0.0585744313890792,0.031453226688435,0.0863378588763176,Mesolithic
1282,North France (29),8250,0.000624426773219957,0.000476174712875566,0.000777965934840849,0.0593884052580202,0.0318234197229423,0.0879364386500433,Mesolithic
1283,North France (29),8220,0.000628680535534957,0.000475268636437772,0.000767863305383088,0.0601793210564938,0.0316549499975066,0.086058024048435,Mesolithic
1284,North France (29),8190,0.000632775159676442,0.000493367701530959,0.000749413647867625,0.0609406477791675,0.0350201677646877,0.0826276194971627,Mesolithic
1285,North France (29),8160,0.00063686918349209,0.000496893862121504,0.000752227958514468,0.0617018628813149,0.0356757982189757,0.083150893386856,Mesolithic
1286,North France (29),8130,0.00063834832836863,0.000484020898379624,0.000798317255393953,0.0619768850768336,0.0332822863951657,0.0917204255663996,Mesolithic
1287,North France (29),8100,0.000613987540423996,0.0004824652315194,0.000762917902522916,0.0574474049080115,0.0329930362194861,0.0851385092842616,Mesolithic
1288,North France (29),8070,0.000583035145165902,0.000451073666137435,0.000719241955869347,0.0516923258515493,0.0271563008401113,0.0770176991252681,Mesolithic
1289,North France (29),8040,0.000552082749907808,0.000415120698382164,0.000701902306934649,0.0459372467950871,0.0204714491502596,0.0737936820629894,Mesolithic
1290,North France (29),8010,0.000517940990845824,0.000362030419103375,0.000678698910701098,0.0395891590012346,0.0106002016480429,0.0694793994819802,Mesolithic
1291,North France (29),7980,0.000478026586961758,0.000334061511737546,0.000604937021499682,0.0321677446670953,0.0053998521542141,0.0557646126240182,Mesolithic
1292,North France (29),7950,0.000437993316214361,0.000307719346304043,0.00056616549142801,0.0247242290322342,0.00050196805432128,0.0485556965177881,Mesolithic
1293,North France (29),7920,0.000399049199798245,0.000257441005267229,0.000527060332115373,0.0174832233882458,-0.00884644666711979,0.0412847476466848,Mesolithic
1294,North France (29),7890,0.000378446299947791,0.000251172827281233,0.000495665220928339,0.0136524595186635,-0.0100119092928257,0.0354473529842943,Mesolithic
1295,North France (29),7860,0.000364396122724427,0.000258760072643224,0.000467981232572515,0.0110400645810982,-0.00860118819951658,0.0302999794044004,Mesolithic
1296,North France (29),7830,0.000350345945501063,0.000247365838212347,0.000457553449889017,0.00842766964353282,-0.0107197550952534,0.0283611080108708,Mesolithic
1297,North France (29),7800,0.000337154423179951,0.000225718487105863,0.000449703269270764,0.00597492719177604,-0.0147447171682043,0.0269014985141311,Neolithic
1298,North France (29),7770,0.000326125021587448,0.000224565385095468,0.000424926022253749,0.00392419484679783,-0.0149591171580807,0.0222945847617252,Neolithic
1299,North France (29),7740,0.000315200079923224,0.000209949785773702,0.000418967608423676,0.00189288507446581,-0.0176766428569149,0.0211867175883691,Neolithic
1300,North France (29),7710,0.000305019624289478,0.000185562551933395,0.000419014931002977,0,-0.0222110401967361,0.021195516428742,Neolithic
1301,North France (29),7680,0.000321108367387236,0.000204582630034579,0.000443253520955049,0.00299143209029991,-0.0186745754992657,0.0257022759291999,Neolithic
1302,North France (29),7650,0.000350242993456457,0.000243312709068034,0.000472513912080236,0.00840852743657958,-0.011473366518766,0.0311427551794906,Neolithic
1303,North France (29),7620,0.000379377619525678,0.000264689066738799,0.000512844606785182,0.0138256227828593,-0.00749879113263992,0.0386415718136674,Neolithic
1304,North France (29),7590,0.000417450632657245,0.000280222553679919,0.000556719750809671,0.0209046613730181,-0.00461059961714504,0.0467994193847231,Neolithic
1305,North France (29),7560,0.000486915455094192,0.000361789139766776,0.000620602811561139,0.0338204806960218,0.0105553397998647,0.0586774036869989,Neolithic
1306,North France (29),7530,0.000559097437122659,0.000423687532457805,0.000706785521653028,0.0472415102984832,0.0220643083444448,0.0747016339846295,Neolithic
1307,North France (29),7500,0.000631300050371836,0.000465885232900292,0.000802646908927338,0.0606663759306032,0.0299102633996977,0.0925254520647999,Neolithic
1308,North France (29),7470,0.000706128139658423,0.000547329061338349,0.000864909697256649,0.0745794048221463,0.0450533780896472,0.10410217387011,Neolithic
1309,North France (29),7440,0.000782783623999136,0.000628734785731975,0.000938897188108583,0.0888322071921614,0.0601894079712565,0.117858907573322,Neolithic
1310,North France (29),7410,0.000859439108339849,0.000690139319324454,0.00103677694475557,0.103085009562176,0.0716065516948104,0.136058007605278,Neolithic
1311,North France (29),7380,0.000937715037755342,0.000766333544384955,0.00113920750922647,0.117639106531018,0.0857735906335623,0.155103254068843,Neolithic
1312,North France (29),7350,0.00102407657343908,0.000852384125049175,0.00121090250428534,0.133696586449876,0.101773253678947,0.168433736607463,Neolithic
1313,North France (29),7320,0.00111154270373969,0.000926383671849125,0.00130510666163402,0.149959447221894,0.115532228983604,0.185949420562399,Neolithic
1314,North France (29),7290,0.0011990088340403,0.000994643672642119,0.00141784316193575,0.166222307993912,0.128224031917825,0.206910883039706,Neolithic
1315,North France (29),7260,0.00132598670778724,0.00108929878885187,0.00156556049245393,0.189831715141295,0.145823564113747,0.234376444527049,Neolithic
1316,North France (29),7230,0.00149258472482534,0.00125055550346334,0.00175702899934941,0.220807823798133,0.175806547118324,0.269976803879469,Neolithic
1317,North France (29),7200,0.00165918274186343,0.00137652214349398,0.00197610581607236,0.25178393245497,0.199227932307041,0.310710465658001,Neolithic
1318,North France (29),7170,0.00183002028563046,0.00151193060394004,0.00219567995688376,0.283548310041675,0.224404865732804,0.351536596514351,Neolithic
1319,North France (29),7140,0.00203208263329077,0.00173255071796522,0.00236433373887873,0.321118416504288,0.265425477775053,0.382894940205008,Neolithic
1320,North France (29),7110,0.00224043404653486,0.00191559713404868,0.00254271286044533,0.359857869291285,0.299459890516889,0.416061547767298,Neolithic
1321,North France (29),7080,0.00244878545977896,0.00208769664498566,0.0028107115511429,0.398597322078282,0.33145890974503,0.465891411954934,Neolithic
1322,North France (29),7050,0.00265070356396371,0.00231015629617717,0.00304728589209976,0.436140608884506,0.372821552887982,0.509878445061237,Neolithic
1323,North France (29),7020,0.00284333343844142,0.0025129861665324,0.00317692788639162,0.471956905071332,0.41053436733006,0.533983200766435,Neolithic
1324,North France (29),6990,0.00303588829731848,0.0026882614294428,0.003358262827612,0.507759253364672,0.443123864403886,0.567699393446203,Neolithic
1325,North France (29),6960,0.00322720102921264,0.00280963196602935,0.00365183777658368,0.543330648966785,0.465690681199694,0.622284734136019,Neolithic
1326,North France (29),6930,0.0034040553909487,0.00303373871126783,0.00380449117941674,0.576213752997484,0.507359573871147,0.65066807552904,Neolithic
1327,North France (29),6900,0.00357677365702633,0.00320044299881067,0.00395548651041449,0.608327819372102,0.538355441746973,0.678743126257837,Neolithic
1328,North France (29),6870,0.00374949192310396,0.00336395284766501,0.00415846926969594,0.640441885746719,0.568757357295685,0.716484367832933,Neolithic
1329,North France (29),6840,0.00391202943757478,0.00348874449585216,0.00436871049376296,0.670663012015642,0.591960272446992,0.755575199264361,Neolithic
1330,North France (29),6810,0.00405397198477572,0.0036876024702802,0.00446392970073886,0.69705484934537,0.628934579420604,0.773279614682635,Neolithic
1331,North France (29),6780,0.00419532299421448,0.00381436513156025,0.00462004201469169,0.723336700143914,0.652503971417283,0.80230608261813,Neolithic
1332,North France (29),6750,0.00433770577111125,0.00387488534212199,0.00475410928384567,0.749810390806198,0.663756690096802,0.827233644004947,Neolithic
1333,North France (29),6720,0.00450166018338357,0.0040820366654128,0.00490714967464383,0.780294965470457,0.702273006273579,0.855688939323164,Neolithic
1334,North France (29),6690,0.00467422073333397,0.00426448985150858,0.00508408703042118,0.812379707174944,0.736197117843267,0.888587474704646,Neolithic
1335,North France (29),6660,0.00484678128328437,0.00441074441306274,0.00528707344975102,0.844464448879432,0.76339070196152,0.926329396804389,Neolithic
1336,North France (29),6630,0.00499605417777967,0.00452127426104059,0.00542172953570294,0.872219241413064,0.783941874428374,0.9513664388047,Neolithic
1337,North France (29),6600,0.00507984482626514,0.00468822066748076,0.00541922039349725,0.887798707952087,0.814982760254624,0.95089990587123,Neolithic
1338,North France (29),6570,0.00515971187304088,0.00478395835108837,0.00548873787623446,0.902648646522846,0.832783577711563,0.963825516494346,Neolithic
1339,North France (29),6540,0.00523823885524196,0.00481634140828643,0.0056083063690112,0.917249422548878,0.838804664374186,0.98605727345061,Neolithic
1340,North France (29),6510,0.00525062691071394,0.00485036163734922,0.00564713872776453,0.91955277380821,0.845130155701843,0.993277499630548,Neolithic
1341,North France (29),6480,0.00522630195446603,0.00489465676445165,0.00556286045104231,0.915029955942762,0.853366092086246,0.977607366794806,Neolithic
1342,North France (29),6450,0.00520197699821812,0.00481280996233948,0.00556025319132709,0.910507138077314,0.838148051196471,0.97712259055514,Neolithic
1343,North France (29),6420,0.00518662519438902,0.0047200253027935,0.00558285272232283,0.907652727491024,0.820896299063512,0.981324594517514,Neolithic
1344,North France (29),6390,0.005206616802172,0.00483776841901643,0.00558558697284124,0.911369831847487,0.842788657847601,0.981832982568338,Neolithic
1345,North France (29),6360,0.00523020992394702,0.00484229799059194,0.00565598093643713,0.91575657736013,0.843630855754793,0.994921560115052,Neolithic
1346,North France (29),6330,0.00525391373309979,0.00479188058750394,0.00571280287819151,0.920163903335259,0.834256584775972,1.00548664770234,Neolithic
1347,North France (29),6300,0.00530821802490105,0.00485179269505948,0.00580568394890089,0.930260876116057,0.845396236894858,1.02275632587504,Neolithic
1348,North France (29),6270,0.0053864890468095,0.0049296373578236,0.00587404242767291,0.944814060616227,0.859870147059016,1.03546643913871,Neolithic
1349,North France (29),6240,0.00546476006871796,0.00493282731988193,0.0060144657568641,0.959367245116397,0.860463267031791,1.06157580334553,Neolithic
1350,North France (29),6210,0.00553809576081897,0.00492712501357802,0.0061083820152136,0.973002787767699,0.859403018759903,1.0790379573075,Neolithic
1351,North France (29),6180,0.00558352687733057,0.00511497487266762,0.00606520169734698,0.981449942340631,0.894330551210668,1.07100930101342,Neolithic
1352,North France (29),6150,0.00562459179845314,0.00519176282164669,0.00600609360133886,0.989085276069641,0.908607983159737,1.06001914136448,Neolithic
1353,North France (29),6120,0.00566565671957571,0.00524044004056206,0.00610394713222567,0.996720609798651,0.917658696061621,1.07821336515594,Neolithic
1354,North France (29),6090,0.00568329418045536,0.00529335637392825,0.00614490877937544,1,0.927497601237171,1.08582949682085,Neolithic
1355,North France (29),6060,0.00567426823024874,0.00528535684270966,0.00608880859799243,0.998321775857226,0.926010222499799,1.07539860847605,Neolithic
1356,North France (29),6030,0.0056652148179416,0.00518704465224717,0.0061253059880371,0.996638445597197,0.907730718648553,1.0821846863647,Neolithic
1357,North France (29),6000,0.00564626532207995,0.00509729735571376,0.00620471572060829,0.993115104484027,0.891043713253763,1.09694959502489,Neolithic
1358,North France (29),5970,0.00554317844893168,0.00502658961969126,0.00608225756764914,0.973947828423328,0.877896794983954,1.07418055419584,Neolithic
1359,North France (29),5940,0.00542097281080974,0.00491719124963607,0.00592103842692336,0.951225738495465,0.857556001870339,1.04420455742547,Neolithic
1360,North France (29),5910,0.0052987671726878,0.0048043761652188,0.0058213568937464,0.928503648567601,0.836579927994018,1.02567044725018,Neolithic
1361,North France (29),5880,0.00518485155556165,0.00463430424387283,0.00568852503355594,0.907322949081824,0.804957905062707,1.0009725894515,Neolithic
1362,North France (29),5850,0.00508436217896176,0.00461361889896576,0.00551469416419196,0.88863863396357,0.801111811916838,0.968651653145875,Neolithic
1363,North France (29),5820,0.00498405747692183,0.00457651377354017,0.00538898813896322,0.86998865598412,0.794212735821317,0.945278724910995,Neolithic
1364,North France (29),5790,0.00488886542569373,0.00444048788887219,0.00532618967736699,0.852289289721948,0.768921002711108,0.933602403640964,Neolithic
1365,North France (29),5760,0.00486474599745961,0.00451472069719879,0.00521121652453267,0.847804686345487,0.782723349086581,0.912225073117273,Neolithic
1366,North France (29),5730,0.0048633812536929,0.00452595303395307,0.00517907848932495,0.847550935118684,0.784811813823177,0.906249544186552,Neolithic
1367,North France (29),5700,0.00486201650992619,0.00447123459337279,0.00524528396356735,0.847297183891882,0.774637837019121,0.918559342347843,Neolithic
1368,North France (29),5670,0.00482533257709535,0.0043956680689926,0.0052682264805472,0.840476421499083,0.760587508499994,0.922825118804634,Neolithic
1369,North France (29),5640,0.00470886309605326,0.00429108047764163,0.00512984153484098,0.818820873827467,0.7411411990454,0.897094757838296,Neolithic
1370,North France (29),5610,0.00458936014225121,0.00413203244802338,0.00501537955483416,0.796601302744944,0.711568883992069,0.875812471333306,Neolithic
1371,North France (29),5580,0.00447065829848221,0.00395951442311241,0.00494816646638349,0.774530684644402,0.679492049105835,0.863315324200195,Neolithic
1372,North France (29),5550,0.00437335174237732,0.0039252975320519,0.00482892424660095,0.756438161644934,0.673129991776261,0.841144232238027,Neolithic
1373,North France (29),5520,0.0042855744842787,0.00388530717776398,0.00464924520614374,0.740117451874178,0.66569445573765,0.807735926548014,Neolithic
1374,North France (29),5490,0.00419779722618008,0.00380048102555326,0.00460718117394958,0.723796742103423,0.649922454638622,0.799914824862914,Neolithic
1375,North France (29),5460,0.0041304421968577,0.00371495984056632,0.00461457685323828,0.711273203444512,0.634021223845395,0.801289927456036,Neolithic
1376,North France (29),5430,0.00412726840347979,0.0037466915659951,0.00453138884901883,0.710683089766833,0.639921206283516,0.785822512516409,Neolithic
1377,North France (29),5400,0.00412876196578028,0.00369872263695561,0.00456367513047096,0.710960792640662,0.631002188011292,0.791825605351289,Neolithic
1378,North France (29),5370,0.00412967099392169,0.00360958785984746,0.00463408064358732,0.711129811185906,0.614429070336226,0.804916330337732,Neolithic
1379,North France (29),5340,0.00408691488578171,0.00360360440129305,0.00460671182601896,0.703180029579654,0.613316546516194,0.799827557482694,Neolithic
1380,North France (29),5310,0.00401702574501203,0.00352993752681399,0.00453895048815918,0.690185315375346,0.599619426053163,0.78722847256203,Neolithic
1381,North France (29),5280,0.00394713660424235,0.00341013921913233,0.00455184494341942,0.677190601171038,0.577344938867617,0.789625980373426,Neolithic
1382,North France (29),5250,0.00388170249886604,0.00331572867429103,0.00449921758078464,0.665024226120271,0.559790880618012,0.779840804461488,Neolithic
1383,North France (29),5220,0.003836001297019,0.00334086722127533,0.00431381823354093,0.656526853706539,0.564464972043019,0.745368903611585,Neolithic
1384,North France (29),5190,0.00379264128027218,0.00337016539651258,0.00423662418059123,0.648464785417907,0.569912476615588,0.731015963436525,Neolithic
1385,North France (29),5160,0.0037492669515717,0.00333570555605266,0.0041961778383647,0.640400056061398,0.563505246917652,0.72349564408426,Neolithic
1386,North France (29),5130,0.00369031003608577,0.00323476195972158,0.00412894556623936,0.62943800589638,0.544736477254274,0.710994930068413,Neolithic
1387,North France (29),5100,0.0036175657895004,0.00317530289816125,0.00404001654709476,0.615912432624564,0.533681061443981,0.694460069637635,Neolithic
1388,North France (29),5070,0.00354482154291504,0.00305066004029854,0.00397692886258211,0.602386859352747,0.510505811359395,0.682729972214415,Neolithic
1389,North France (29),5040,0.0034665507990678,0.00288397552770574,0.00402476096576003,0.587833726553399,0.47951362030405,0.691623550011236,Neolithic
1390,North France (29),5010,0.00335268900835294,0.00281653422607588,0.00385434884490681,0.566663035186533,0.46697404075571,0.659938272684168,Neolithic
1391,North France (29),4980,0.00323248810641469,0.00280343789777527,0.00368061348231235,0.544313692347491,0.464538998036368,0.627635094261401,Neolithic
1392,North France (29),4950,0.00311228720447644,0.00269814970780076,0.00359659321060676,0.521964349508448,0.444962424011563,0.612012933133672,Neolithic
1393,North France (29),4920,0.003073269142746,0.00266061426756472,0.00357483376525991,0.514709594972775,0.437983338090221,0.607967129015713,Neolithic
1394,North France (29),4890,0.00313860354796747,0.0026920069255176,0.0036074144214763,0.52685743245098,0.443820276614845,0.614024955903527,Neolithic
1395,North France (29),4860,0.00320433699036629,0.00265558222805647,0.00377387876138456,0.539079464203424,0.437047714693592,0.644976209538844,Neolithic
1396,North France (29),4830,0.00327552689329524,0.00265102830851108,0.00394630848941474,0.552316033327128,0.436200989689534,0.677036627100179,Neolithic
1397,North France (29),4800,0.00340076253564692,0.00281915064154016,0.00399473722944035,0.575601501750845,0.467460519353437,0.686041139517658,Neolithic
1398,North France (29),4770,0.00353980670541382,0.00303345601154686,0.00403962577710389,0.601454434380976,0.507307010596807,0.694387412508144,Neolithic
1399,North France (29),4740,0.00367885087518073,0.00310973338110661,0.00414673548233174,0.627307367011106,0.521489508861478,0.714302666761025,Neolithic
1400,North France (29),4710,0.00379935418649901,0.00329957834640052,0.00425758299356515,0.649712937805206,0.556787997867821,0.734912903385396,Neolithic
