,LabID,Age,Error,Material,Taxa,d13C,Method,Longitude,Latitude,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,calib
2122,AA-2665,4830,200,BONE,XAD-2 purified,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,Stafford T. West Jr. R.A. Tyson 1989,intcal20
2126,AA-2666,5380,390,BONE,XAD-2 purified,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,NA,intcal20
2374,AA-2948,4900,70,BONE,glutamic acid,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,Stafford T. West Jr. R.A. Tyson 1989,intcal20
2376,AA-2949,5060,80,BONE,hydroxyproline,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,Stafford T. West Jr. R.A. Tyson 1989,intcal20
2377,AA-2950,4870,60,BONE,glycine,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,Stafford T. West Jr. R.A. Tyson 1989,intcal20
2378,AA-2951,4750,100,BONE,alanine,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,Stafford T. West Jr. R.A. Tyson 1989,intcal20
2379,AA-2952,1150,410,BONE,glycine,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,Stafford T. West Jr. R.A. Tyso 1989,intcal20
2508,AA-3248,3975,75,BONE,NA,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
2804,AA-3748,2145,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2805,AA-3749,6865,60,BONE,fish otolith Cynoscion p.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2807,AA-3750,2715,50,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2808,AA-3751,2320,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2809,AA-3752,3010,55,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2810,AA-3753,4080,60,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2811,AA-3754,4480,60,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2812,AA-3755,2690,65,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2813,AA-3756,4255,50,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2814,AA-3757,2860,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2815,AA-3758,2115,50,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2816,AA-3759,3075,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2818,AA-3760,2230,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2822,AA-3761,2015,60,BONE,fish otolith Umbrina r.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2828,AA-3762,2410,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2832,AA-3763,1870,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2833,AA-3764,2055,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2834,AA-3765,7215,70,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2835,AA-3766,1225,50,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
2836,AA-3767,1930,45,BONE,fish otolith Cynoscion p.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper,intcal20
3255,AA-4309,1630,55,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3256,AA-4310,2030,220,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3257,AA-4311,1820,55,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3259,AA-4312,1700,55,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3262,AA-4313,2585,55,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3263,AA-4314,3915,60,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3264,AA-4315,2135,55,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3265,AA-4316,2215,80,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3266,AA-4317,1725,55,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3267,AA-4318,2440,90,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3268,AA-4319,4755,60,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3269,AA-4320,7385,75,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3270,AA-4322,1995,65,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3271,AA-4323,1970,65,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3272,AA-4324,2015,50,BONE,fish otolith Umbrina r.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3273,AA-4325,5375,70,BONE,fish otolith Cynoscion p.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3274,AA-4326,5060,65,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3275,AA-4327,1915,55,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
3276,AA-4328,5250,70,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
9637,BA-443411,1600,30,BONE,collagen,-15.6,AMS,-120.0183356,34.67161852,1,NA,CA-SBA-�,NA,USA,California,North America,UWyo2021,Scheib et al. 2018-Ancient human parallel lineages within Noth America contributed to a coastal expansion,intcal20
9638,BA-443413,1450,30,BONE,collagen,-21.3,AMS,-120.0183356,34.67161852,1,NA,CA-SBA-�,NA,USA,California,North America,UWyo2021,Scheib et al. 2018-Ancient human parallel lineages within Noth America contributed to a coastal expansion,intcal20
15943,Beta-116364,4330,50,BONE,collagen,-16,NA,-119.0844612,34.45500084,1,NA,CA-SNI-41,NA,USA,California,North America,UWyo2021,NA,intcal20
17457,Beta-124933,1085,40,BONE,sea mammal,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-16283,NA,USA,California,North America,UWyo2021,Byrd and Reddy 2002-Late Holocene Adaptation along the Northern San Diego Coast,intcal20
17460,Beta-124938,660,50,BONE,sea mammal,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-16283,NA,USA,California,North America,UWyo2021,Byrd and Reddy 2002-Late Holocene Adaptation along the Northern San Diego Coast,intcal20
20270,Beta-141956,1920,40,BONE,collagen,-17.2,NA,-116.7357302,33.03555017,1,NA,CA-SDI-�,Lost Valley,USA,California,North America,UWyo2021,NA,intcal20
20840,Beta-1454452,2180,30,BONE,deer,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-267,Piedras Blancas,USA,California,North America,UWyo2021,Joslin 2010-Middle and Late Holocene Hunter-Gatherer Adaptations to Coastal Ecosystems along the Southern San Simeon Reef,intcal20
20841,Beta-1454453,3020,30,BONE,deer,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-267,Piedras Blancas,USA,California,North America,UWyo2021,Joslin 2010-Middle and Late Holocene Hunter-Gatherer Adaptations to Coastal Ecosystems along the Southern San Simeon Reef,intcal20
20842,Beta-145452,2100,30,BONE,terrestrial deer collagen,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-267,Piedras Blancas,USA,California,North America,UWyo2021,Jones T.L. J.A. Ferneau 2002,intcal20
20843,Beta-145453,2940,30,BONE,terrestrial deer collagen,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-267,Piedras Blancas,USA,California,North America,UWyo2021,Jones T.L. J.A. Ferneau 2002,intcal20
22412,Beta-154320,8170,40,BONE,terrestrial Cervus e. nannodes elk,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-1920/H,Bunkhouse,USA,California,North America,UWyo2021,Fitzgerald R. T. T.L. Jones and A. Schroth 2005,intcal20
23178,Beta-158533�,7910,60,BONE,terrestrial Ursus arctors horribilis,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-1920/H,Bunkhouse,USA,California,North America,UWyo2021,Fitzgerald R. T. T.L. Jones and A. Schroth 2005,intcal20
25003,Beta-168629,1580,40,BONE,NA,-19.4,AMS,-120.0183356,34.67161852,1,NA,CA-SBA-1010,Barka Slough,USA,California,North America,UWyo2021,Lebow 2006 Large Game Hunting and Other Late Holocene�,intcal20
25004,Beta-168630,1680,40,BONE,antler,-19.9,AMS,-120.0183356,34.67161852,1,NA,CA-SBA-1010,Barka Slough,USA,California,North America,UWyo2021,Lebow 2006 Large Game Hunting and Other Late Holocene�,intcal20
26050,Beta-175270,760,40,BONE,Bone-t dog collagen,NA,NA,-119.0844612,34.45500084,1,NA,CA-SNI-25,Tule Creek Village,USA,California,North America,UWyo2021,NA,intcal20
26851,Beta-178955,2010,40,BONE,turtle carapace (A. marmorata),NA,NA,-118.7300953,35.34288817,1,NA,CA-SJO-264,Manifold,USA,California,North America,UWyo2021,Sutton et al 2016-Archaeological Investigations at the Manifold Site�,intcal20
26852,Beta-178956,2030,40,BONE,mammal long bone,NA,NA,-118.7300953,35.34288817,1,NA,CA-KER-4220,Manifold,USA,California,North America,UWyo2021,Sutton et al 2016-Archaeological Investigations at the Manifold Site�,intcal20
27177,Beta-180852,650,50,BONE,terrestrial elk,NA,NA,-118.7300953,35.34288817,1,NA,CA-KER-3079,NA,USA,California,North America,UWyo2021,Culleton Jackson 2005,intcal20
30543,Beta-200301,1580,40,BONE,NA,NA,NA,-120.0183356,34.67161852,1,NA,CA-SBA-1009,NA,USA,California,North America,UWyo2021,Ryan,intcal20
31626,Beta-206363,7510,40,BONE,terrestrial Chendytes lawi,-13,NA,-120.4061554,35.3872098,1,NA,CA-SLO-2,Diablo Canyon,USA,California,North America,UWyo2021,Jones,intcal20
31710,Beta-206734,3040,40,BONE,Chendytes lawl bone,-16.9,NA,-119.0844612,34.45500084,1,NA,CA-VEN-1,Little Sycamore,USA,California,North America,UWyo2021,Jones et al. 2008-the protracted Holocene extinction of�.,intcal20
31714,Beta-206799,1200,40,BONE,NA,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-2207,NA,USA,California,North America,UWyo2021,Hannahs Farrell 2007,intcal20
33518,Beta-216555,7110,40,BONE,terrestrial Odocoileus hemionus,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-2,Diablo Canyon,USA,California,North America,UWyo2021,Jones,intcal20
33519,Beta-216556,3260,40,BONE,terrestrial Odocoileus hemionus,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-2,Diablo Canyon,USA,California,North America,UWyo2021,Jones,intcal20
33901,Beta-218492,10050,70,BONE,terrestrial Chendytes lawi,-12.7,NA,-120.0183356,34.67161852,1,NA,CA-SMI-261,Daisey Cave,USA,California,North America,UWyo2021,Erlandson,intcal20
35308,Beta-227810,3120,40,BONE,artiodactyl long bone,NA,NA,-118.7300953,35.34288817,1,NA,CA-KER-2553,NA,USA,California,North America,UWyo2021,Garfinkel and Romani 2008-Dating Aboriginal Occulation at Tiheshti-va'a-di,intcal20
43386,Beta-294515,960,30,BONE,NA,NA,NA,-120.4061554,35.3872098,1,NA,CA-SLO-1778,NA,USA,California,North America,UWyo2021,Faught et al. 2011,intcal20
46816,Beta-353138,590,30,BONE,collagen,-15.2,NA,-118.22564,34.3205641,1,NA,CA-LAN-138,Malaga Cove,USA,California,North America,UWyo2021,Koerper and Peterson 2013- On the Anatomy of the Malaga Cove Site,intcal20
48641,Beta-403904,1450,30,BONE,terrestrial Canidae,-13.3,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P7-3,USA,California,North America,UWyo2021,NA,intcal20
48796,Beta-409784,2030,30,BONE,terrestrial Canidae (tibia fragment),NA,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P7-3,USA,California,North America,UWyo2021,NA,intcal20
50714,Beta-49361/ETH-9067,805,50,BONE,burned,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10148,East Mission Gorge,USA,California,North America,UWyo2021,Kyle C.E. D.R. Gallegos 1993,intcal20
52258,Beta-63482,280,80,BONE,NA,-21.4,NA,-118.22564,34.3205641,1,NA,CA-LAN-�,NA,USA,California,North America,UWyo2021,Boxt 2020 personal communication,intcal20
53204,Beta-71308,4280,50,BONE,NA,NA,NA,-117.7616253,33.70141709,1,NA,CA-ORA-432,NA,USA,California,North America,UWyo2021,Wilson 2014-Paleoenvironmental effects on settlement patterns�,intcal20
53733,Beta-73500/CAMS-14067,1400,60,BONE,collagen alkali extraction,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper 2000; Koerper H. C. 1994,intcal20
53734,Beta-73501/CAMS-14068,1670,60,BONE,fish otolith Porichthys m.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper 2000; Koerper H. C. 1994,intcal20
53735,Beta-73502/CAMS-14069,2390,60,BONE,fish otolith Menticirrhus u.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53736,Beta-73503/CAMS-14070,1320,70,BONE,fish otolith Porichthys m.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53737,Beta-73504/CAMS-14071,1610,60,BONE,fish otolith Cynoscion p.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53738,Beta-73505/CAMS-14072,1470,60,BONE,fish otolith Seriphus p.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53739,Beta-73506/CAMS-14073,1790,60,BONE,fish otolith Porichthys m.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53740,Beta-73507/CAMS-14074,1620,80,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53741,Beta-73508/CAMS-14075,1950,60,BONE,fish otolith Sebastes m.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53742,Beta-73509/CAMS-14076,1930,60,BONE,fish otolith Porichthys m.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53743,Beta-73510/CAMS-14077,1630,50,BONE,fish otolith Porichthys m.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53744,Beta-73511/CAMS-14078,8250,60,BONE,fish otolith Seriphus p.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53745,Beta-73512/CAMS-14079,8340,60,BONE,fish otolith Umbrina r.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53746,Beta-73513/CAMS-14080,1940,70,BONE,fish otolith Sebastes g.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
53747,Beta-73514/CAMS-14081,4300,60,BONE,fish otolith Porichthys m.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
56589,Beta-85585,1350,60,BONE,Canine,NA,NA,-118.22564,34.3205641,1,NA,CA-LAN-47,Admiralty,USA,California,North America,UWyo2021,Johnson 2016 Back to the Ballona (1961):�,intcal20
57380,Beta-91262,290,50,BONE,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-13986,NA,USA,California,North America,UWyo2021,Schroth A. R.L. Phillips and D.R. Gallegos 1997,intcal20
57381,Beta-91263,5900,70,BONE,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-13986,NA,USA,California,North America,UWyo2021,Schroth A. R.L. Phillips and D.R. Gallegos 1997,intcal20
57382,Beta-91264,4280,70,BONE,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-13986,NA,USA,California,North America,UWyo2021,Schroth A. R.L. Phillips and D.R. Gallegos 1997,intcal20
57414,Beta-91754,3390,40,BONE,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-13989,NA,USA,California,North America,UWyo2021,Schroth A. R.L. Phillips and D.R. Gallegos 1997,intcal20
61485,CAMS-14832,1750,50,BONE,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-�,Witt Locality Sloth Hole,USA,California,North America,UWyo2021,Sutton 2019-Reassessing the Paleoindian Witt Locality,intcal20
61571,CAMS-15580,2210,60,BONE,fish otolith Umbrina r.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
61572,CAMS-15581,4320,60,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
61573,CAMS-15582,4190,70,BONE,fish otolith Roncador s.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
61574,CAMS-15583,1750,70,BONE,fish otolith Atractoscion n.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
61575,CAMS-15584,2880,70,BONE,fish otolith Cynoscion p.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
61576,CAMS-15585,1990,60,BONE,fish otolith Porichthys m.,NA,AMS,-117.7616253,33.70141709,1,NA,CA-ORA-378,Christ College site,USA,California,North America,UWyo2021,Koerper H. C. 1994,intcal20
61625,CAMS-16810,10960,80,BONE,collagen purified,NA,AMS,-120.0183356,34.67161852,1,NA,CA-SRI-173,Arlington Springs,USA,California,North America,UWyo2021,Fiedel 2004; Stafford et al. 2002,intcal20
61640,CAMS-17125,11490,70,BONE,Mouse bone,NA,AMS,-120.0183356,34.67161852,1,NA,CA-SRI-173,Arlington Springs,USA,California,North America,UWyo2021,Reeder et al. 2008-Forty Years Later: What Have We Learned About the Earliest Human Occupations of Santa Rosa Island,intcal20
65364,D-AMS-8450,2558,31,BONE,NA,NA,AMS,-119.0844612,34.45500084,1,NA,CA-VEN-853,NA,USA,California,North America,UWyo2021,Roman 2017-New AMS Dating Sequences for the Chumas Ventureno Early Period,intcal20
115030,OS-34983,4998,166,BONE,bird,-13.45,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-56,NA,USA,California,North America,UWyo2021,NA,intcal20
115275,OS-66789,900,30,BONE,Canis familiaris,NA,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-25,Tule Creek Village,USA,California,North America,UWyo2021,Guttenberg 2014-Spatial signatures of Ceremony and Social Interaction�,intcal20
115300,OS-68030,10150,40,BONE,Goose Ultrafiltration,NA,AMS,-120.0183356,34.67161852,1,NA,CA-SRI-512,NA,USA,California,North America,UWyo2021,Erlandson et al 2011-Paleoindian Seafaring�,intcal20
115583,OS-85198,4480,30,BONE,Diomedeidae,NA,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-40,NA,USA,California,North America,UWyo2021,Ainis 2019-Reconstructing nearshore and kelp forest habitats�,intcal20
115754,OS-96885,10150,70,BONE,Goose bone (uf),NA,AMS,-120.0183356,34.67161852,1,NA,CA-SRI-26,Radio Point,USA,California,North America,UWyo2021,Hofman et al. 2018-Collagen Fingerprinting and the Earliest Marine Mammal Hunting in North America,intcal20
118484,OxA-154,8470,140,BONE,amino acids,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-4669,Chancellor�s Residence; William Black House; SDM-W-12,USA,California,North America,UWyo2021,Bada J. L. R. Gillespie J.A.J. Gowlett and R.E.M. Hedges 1984,intcal20
119665,OxA-188,5400,120,BONE,total amino acids,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,Pollack et al Table 8.3- Archaeological Chemistry,intcal20
122498,OxA-29072,768,22,BONE,collagen canid,-12.11,AMS,-118.22564,34.3205641,1,NA,CA-SCLI-1524,Lemon Tank,USA,California,North America,UWyo2021,Hofman 2016-Tracking the origins and diet of an endemic island canid�,intcal20
122696,OxA-30069,2956,27,BONE,Urocyon Littoralis,-16.76,AMS,-120.0183356,34.67161852,1,NA,CA-ANI-2,NA,USA,California,North America,UWyo2021,Rick and Reeder-Myers 2018- Deception Island: Archaeology of 'Anyapax Anacapa Island,intcal20
125645,OxA-774,5270,100,BONE,total amino acids,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-10940,SDM-W-34; Del Mar Man Site,USA,California,North America,UWyo2021,Gowlett J.A.J. R.E.M. Hedges I.A. Law and C. Perry 1987,intcal20
129194,PRI-12-119-1067,6340,100,BONE,collagen,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-1313/14791,NA,USA,California,North America,UWyo2021,Cummings and Puseman 2012-AMS Radiocarbon dating of boen from site CA-SDI-1313/14791 on the Marine Corps Base Camp Pendleton CA,intcal20
129196,PRI-12-119-1674,8255,40,BONE,collagen,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-1313/14791,NA,USA,California,North America,UWyo2021,Cummings and Puseman 2012-AMS Radiocarbon dating of boen from site CA-SDI-1313/14791 on the Marine Corps Base Camp Pendleton CA,intcal20
129197,PRI-12-119-78,2815,15,BONE,Charred,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-1313/14791,NA,USA,California,North America,UWyo2021,Cummings and Puseman 2012-AMS Radiocarbon dating of boen from site CA-SDI-1313/14791 on the Marine Corps Base Camp Pendleton CA,intcal20
140809,SR-6833,8355,25,BONE,terrestrial Chendytes lawi,-13.2,NA,-120.4061554,35.3872098,1,NA,CA-SLO-2,Diablo Canyon,USA,California,North America,UWyo2021,Jones,intcal20
145351,SUERC-46062,80,29,BONE,mammal,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-5836,Pinwheel Cave,USA,California,North America,UWyo2021,Robinson et al 2020-Datura quids at Pinwheel Cave�,intcal20
158978,UCIAMS-119367,2265,15,BONE,fur seal,-13.5,AMS,-120.0183356,34.67161852,1,NA,CA-SMI-525,NA,USA,California,North America,UWyo2021,Beck 2015-The Molecular Genetics of Prehistoric Hunting:�,intcal20
158979,UCIAMS-119368,2375,15,BONE,fur seal,-12.8,AMS,-120.0183356,34.67161852,1,NA,CA-SMI-525,NA,USA,California,North America,UWyo2021,Beck 2015-The Molecular Genetics of Prehistoric Hunting:�,intcal20
